Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2001","2001","TJ","125867","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2002","2002","TJ","127062","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2003","2003","TJ","128344","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2004","2004","TJ","129622","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2005","2005","TJ","130853","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2006","2006","TJ","133249","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2007","2007","TJ","135657","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2008","2008","TJ","138070","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2009","2009","TJ","140504","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2010","2010","TJ","142948","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2011","2011","TJ","145400","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2012","2012","TJ","147844","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2013","2013","TJ","150256","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2014","2014","TJ","152600","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2015","2015","TJ","154892","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2016","2016","TJ","157116","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2017","2017","TJ","159460","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2018","2018","TJ","161604","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2019","2019","TJ","163722","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2020","2020","TJ","165838","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2021","2021","TJ","167045","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6525","Fuelwood","2022","2022","TJ","168632","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","1990","1990","TJ","71294","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","1991","1991","TJ","72957","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","1992","1992","TJ","74657","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","1993","1993","TJ","76395","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","1994","1994","TJ","78000","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","1995","1995","TJ","78761","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","1996","1996","TJ","79334","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","1997","1997","TJ","79773","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","1998","1998","TJ","80152","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","1999","1999","TJ","80583","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2000","2000","TJ","81130","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2001","2001","TJ","81813","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2002","2002","TJ","82590","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2003","2003","TJ","83424","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2004","2004","TJ","84255","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2005","2005","TJ","85055","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2006","2006","TJ","86612","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2007","2007","TJ","88177","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2008","2008","TJ","89745","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2009","2009","TJ","91327","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2010","2010","TJ","92916","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2011","2011","TJ","94510","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2012","2012","TJ","96099","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2013","2013","TJ","97667","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2014","2014","TJ","99191","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2015","2015","TJ","100681","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2016","2016","TJ","102127","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2017","2017","TJ","103650","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2018","2018","TJ","105044","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2019","2019","TJ","106421","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2020","2020","TJ","107797","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2021","2021","TJ","112666","E","Estimated value"
"BE","Bioenergy","024","Angola","5851","Energy consumption","6532","Other vegetal material and residues","2022","2022","TJ","115000","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","1990","1990","TJ","71294","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","1991","1991","TJ","72957","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","1992","1992","TJ","74657","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","1993","1993","TJ","76395","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","1994","1994","TJ","78000","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","1995","1995","TJ","78761","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","1996","1996","TJ","79334","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","1997","1997","TJ","79773","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","1998","1998","TJ","80152","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","1999","1999","TJ","80583","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2000","2000","TJ","81130","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2001","2001","TJ","81813","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2002","2002","TJ","82590","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2003","2003","TJ","83424","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2004","2004","TJ","84255","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2005","2005","TJ","85055","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2006","2006","TJ","86612","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2007","2007","TJ","88177","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2008","2008","TJ","89745","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2009","2009","TJ","91327","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2010","2010","TJ","92916","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2011","2011","TJ","94510","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2012","2012","TJ","96099","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2013","2013","TJ","97667","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2014","2014","TJ","99191","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2015","2015","TJ","100681","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2016","2016","TJ","102127","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2017","2017","TJ","103650","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2018","2018","TJ","105044","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2019","2019","TJ","106421","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2020","2020","TJ","107797","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2021","2021","TJ","112666","E","Estimated value"
"BE","Bioenergy","024","Angola","5852","Energy production","6532","Other vegetal material and residues","2022","2022","TJ","115000","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","1990","1990","TJ","3965","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","1991","1991","TJ","4100","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","1992","1992","TJ","4247","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","1993","1993","TJ","4413","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","1994","1994","TJ","4567","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","1995","1995","TJ","4725","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","1996","1996","TJ","4866","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","1997","1997","TJ","5015","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","1998","1998","TJ","5133","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","1999","1999","TJ","5251","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","2000","2000","TJ","5423","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","2001","2001","TJ","5340","E","Estimated value"
"BE","Bioenergy","204","Benin","5851","Energy consumption","6524","Charcoal","2002","2002","TJ","5546","E","Estimated value"
