Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2009","2009","3050","FAO TIER 1","1000 ha","72713.061","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2010","2010","3050","FAO TIER 1","1000 ha","72158","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2011","2011","3050","FAO TIER 1","1000 ha","71602.938","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2012","2012","3050","FAO TIER 1","1000 ha","71047.876","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2013","2013","3050","FAO TIER 1","1000 ha","70492.814","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2014","2014","3050","FAO TIER 1","1000 ha","69937.752","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2015","2015","3050","FAO TIER 1","1000 ha","69382.69","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2016","2016","3050","FAO TIER 1","1000 ha","68827.628","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2017","2017","3050","FAO TIER 1","1000 ha","68272.566","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2018","2018","3050","FAO TIER 1","1000 ha","67717.504","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2019","2019","3050","FAO TIER 1","1000 ha","67162.442","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2020","2020","3050","FAO TIER 1","1000 ha","66607.38","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2021","2021","3050","FAO TIER 1","1000 ha","66052.3133","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6751","Forestland","2022","2022","3050","FAO TIER 1","1000 ha","65497.2511","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2023","2023","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","1990","1990","3050","FAO TIER 1","1000 ha","155.417","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1990","1990","3050","FAO TIER 1","kt","9847.2211","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","1991","1991","3050","FAO TIER 1","1000 ha","155.417","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1991","1991","3050","FAO TIER 1","kt","9847.2211","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","1992","1992","3050","FAO TIER 1","1000 ha","155.417","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1992","1992","3050","FAO TIER 1","kt","9847.2211","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","1993","1993","3050","FAO TIER 1","1000 ha","155.417","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1993","1993","3050","FAO TIER 1","kt","9847.2211","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","1994","1994","3050","FAO TIER 1","1000 ha","155.417","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1994","1994","3050","FAO TIER 1","kt","9847.2211","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","1995","1995","3050","FAO TIER 1","1000 ha","155.417","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1995","1995","3050","FAO TIER 1","kt","9847.2211","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","1996","1996","3050","FAO TIER 1","1000 ha","155.417","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1996","1996","3050","FAO TIER 1","kt","9847.2211","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","1997","1997","3050","FAO TIER 1","1000 ha","155.417","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1997","1997","3050","FAO TIER 1","kt","9847.2211","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","1998","1998","3050","FAO TIER 1","1000 ha","155.417","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1998","1998","3050","FAO TIER 1","kt","9847.2211","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","1999","1999","3050","FAO TIER 1","1000 ha","155.417","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1999","1999","3050","FAO TIER 1","kt","9847.2211","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2000","2000","3050","FAO TIER 1","1000 ha","155.417","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2000","2000","3050","FAO TIER 1","kt","9847.2211","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2001","2001","3050","FAO TIER 1","1000 ha","555.061","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2001","2001","3050","FAO TIER 1","kt","35168.665","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2002","2002","3050","FAO TIER 1","1000 ha","555.061","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2002","2002","3050","FAO TIER 1","kt","35168.665","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2003","2003","3050","FAO TIER 1","1000 ha","555.061","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2003","2003","3050","FAO TIER 1","kt","35168.665","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2004","2004","3050","FAO TIER 1","1000 ha","555.061","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2004","2004","3050","FAO TIER 1","kt","35168.665","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2005","2005","3050","FAO TIER 1","1000 ha","555.061","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2005","2005","3050","FAO TIER 1","kt","35168.665","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2006","2006","3050","FAO TIER 1","1000 ha","555.061","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2006","2006","3050","FAO TIER 1","kt","35168.665","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2007","2007","3050","FAO TIER 1","1000 ha","555.061","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2007","2007","3050","FAO TIER 1","kt","35168.665","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2008","2008","3050","FAO TIER 1","1000 ha","555.061","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2008","2008","3050","FAO TIER 1","kt","35168.665","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2009","2009","3050","FAO TIER 1","1000 ha","555.061","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2009","2009","3050","FAO TIER 1","kt","35168.665","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2010","2010","3050","FAO TIER 1","1000 ha","555.061","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2010","2010","3050","FAO TIER 1","kt","35168.665","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2011","2011","3050","FAO TIER 1","1000 ha","555.062","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2011","2011","3050","FAO TIER 1","kt","35168.7283","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","1000 ha","555.062","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","kt","35168.7283","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","5110","Area","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","1000 ha","555.062","E","Estimated value",""
"GF","Emissions from Forests","024","Angola","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","kt","35168.7283","E","Estimated value",""
