Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GV","Emissions from Drained organic soils","012","Algeria","7273","Emissions (CO2)","6728","Grassland organic soils","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","5026","Area","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7230","Emissions (N2O)","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7273","Emissions (CO2)","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","5026","Area","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7230","Emissions (N2O)","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7273","Emissions (CO2)","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","5026","Area","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7230","Emissions (N2O)","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7273","Emissions (CO2)","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","5026","Area","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7230","Emissions (N2O)","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7273","Emissions (CO2)","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","5026","Area","6728","Grassland organic soils","2018","2018","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7230","Emissions (N2O)","6728","Grassland organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7273","Emissions (CO2)","6728","Grassland organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","5026","Area","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7230","Emissions (N2O)","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7273","Emissions (CO2)","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","5026","Area","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7230","Emissions (N2O)","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7273","Emissions (CO2)","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","5026","Area","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7230","Emissions (N2O)","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7273","Emissions (CO2)","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","012","Algeria","5026","Area","6728","Grassland organic soils","2023","2023","3050","FAO TIER 1","ha","0","I","Imputed value",""
"GV","Emissions from Drained organic soils","012","Algeria","7230","Emissions (N2O)","6728","Grassland organic soils","2023","2023","3050","FAO TIER 1","kt","0","I","Imputed value",""
"GV","Emissions from Drained organic soils","012","Algeria","7273","Emissions (CO2)","6728","Grassland organic soils","2023","2023","3050","FAO TIER 1","kt","0","I","Imputed value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","1990","1990","3050","FAO TIER 1","ha","5430.7784","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","1990","1990","3050","FAO TIER 1","kt","0.0427","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","1990","1990","3050","FAO TIER 1","kt","278.78","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","1991","1991","3050","FAO TIER 1","ha","5430.7784","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","1991","1991","3050","FAO TIER 1","kt","0.0427","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","1991","1991","3050","FAO TIER 1","kt","278.78","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","1992","1992","3050","FAO TIER 1","ha","5430.7784","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","1992","1992","3050","FAO TIER 1","kt","0.0427","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","1992","1992","3050","FAO TIER 1","kt","278.78","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","1993","1993","3050","FAO TIER 1","ha","5430.7784","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","1993","1993","3050","FAO TIER 1","kt","0.0427","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","1993","1993","3050","FAO TIER 1","kt","278.78","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","1994","1994","3050","FAO TIER 1","ha","5430.7784","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","1994","1994","3050","FAO TIER 1","kt","0.0427","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","1994","1994","3050","FAO TIER 1","kt","278.78","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","1995","1995","3050","FAO TIER 1","ha","5415.272","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","1995","1995","3050","FAO TIER 1","kt","0.0425","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","1995","1995","3050","FAO TIER 1","kt","277.984","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","1996","1996","3050","FAO TIER 1","ha","5404.9315","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","1996","1996","3050","FAO TIER 1","kt","0.0425","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","1996","1996","3050","FAO TIER 1","kt","277.4532","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","1997","1997","3050","FAO TIER 1","ha","5404.9315","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","1997","1997","3050","FAO TIER 1","kt","0.0425","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","1997","1997","3050","FAO TIER 1","kt","277.4532","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","1998","1998","3050","FAO TIER 1","ha","5456.3742","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","1998","1998","3050","FAO TIER 1","kt","0.0429","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","1998","1998","3050","FAO TIER 1","kt","280.0939","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","1999","1999","3050","FAO TIER 1","ha","5586.6985","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","1999","1999","3050","FAO TIER 1","kt","0.0439","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","1999","1999","3050","FAO TIER 1","kt","286.7839","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","ha","5709.853","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","kt","0.0449","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","kt","293.1058","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","ha","5697.2733","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","kt","0.0448","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","kt","292.46","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","ha","5697.2733","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","kt","0.0448","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","kt","292.46","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","5026","Area","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","ha","5714.8368","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7230","Emissions (N2O)","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","kt","0.0449","E","Estimated value",""
"GV","Emissions from Drained organic soils","024","Angola","7273","Emissions (CO2)","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","kt","293.3616","E","Estimated value",""
